Class,Group,Genus
Malacostraca,Decapoda_Decapoda,Lophoranina
Malacostraca,Decapoda_Decapoda,Lyreidus
Malacostraca,Decapoda_Decapoda,Macrophthalmus
Malacostraca,Decapoda_Decapoda,Matutites
Malacostraca,Decapoda_Decapoda,Medaeus
Malacostraca,Decapoda_Decapoda,Menippe
Malacostraca,Decapoda_Decapoda,Metacarcinus
Malacostraca,Decapoda_Decapoda,Metanephrops
Malacostraca,Decapoda_Decapoda,Micippa
Malacostraca,Decapoda_Decapoda,Mursia
Malacostraca,Decapoda_Decapoda,Myra
Malacostraca,Decapoda_Decapoda,Necrocarcinus
Malacostraca,Decapoda_Decapoda,Necronectes
Malacostraca,Decapoda_Decapoda,Nephrops
Malacostraca,Decapoda_Decapoda,Neptunus
Malacostraca,Decapoda_Decapoda,Ocypode
Malacostraca,Decapoda_Decapoda,Ommatocarcinus
Malacostraca,Decapoda_Decapoda,Osachila
Malacostraca,Decapoda_Decapoda,Ovalipes
Malacostraca,Decapoda_Decapoda,Pachygrapsus
Malacostraca,Decapoda_Decapoda,Pagurus
Malacostraca,Decapoda_Decapoda,Panopeus
Malacostraca,Decapoda_Decapoda,Paralomis
Malacostraca,Decapoda_Decapoda,Paratumidocarcinus
Malacostraca,Decapoda_Decapoda,Parribacus
Malacostraca,Decapoda_Decapoda,Parthenope
Malacostraca,Decapoda_Decapoda,Petrolisthes
Malacostraca,Decapoda_Decapoda,Philyra
Malacostraca,Decapoda_Decapoda,Pilumnus
Malacostraca,Decapoda_Decapoda,Pisa
Malacostraca,Decapoda_Decapoda,Pisidia
Malacostraca,Decapoda_Decapoda,Podophthalmus
Malacostraca,Decapoda_Decapoda,Pororaria
Malacostraca,Decapoda_Decapoda,Portunites
Malacostraca,Decapoda_Decapoda,Portunus
Malacostraca,Decapoda_Decapoda,Propinnotheroides
Malacostraca,Decapoda_Decapoda,Proterocarcinus
Malacostraca,Decapoda_Decapoda,Proxicarpilius
Malacostraca,Decapoda_Decapoda,Psammocarcinus
Malacostraca,Decapoda_Decapoda,Pyromaia
Malacostraca,Decapoda_Decapoda,Rakosia
Malacostraca,Decapoda_Decapoda,Ranilia
Malacostraca,Decapoda_Decapoda,Ranina
Malacostraca,Decapoda_Decapoda,Raninoides
Malacostraca,Decapoda_Decapoda,Retropluma
Malacostraca,Decapoda_Decapoda,Rhachiosoma
Malacostraca,Decapoda_Decapoda,Rochinia
Malacostraca,Decapoda_Decapoda,Rogueus
Malacostraca,Decapoda_Decapoda,Romaleon
Malacostraca,Decapoda_Decapoda,Scylla
Malacostraca,Decapoda_Decapoda,Sesarma
Malacostraca,Decapoda_Decapoda,Tasadia
Malacostraca,Decapoda_Decapoda,Tetraxanthus
Malacostraca,Decapoda_Decapoda,Thaumastoplax
Malacostraca,Decapoda_Decapoda,Thia
Malacostraca,Decapoda_Decapoda,Thoe
Malacostraca,Decapoda_Decapoda,Titanocarcinus
Malacostraca,Decapoda_Decapoda,Tongapapaka
Malacostraca,Decapoda_Decapoda,Trachycarcinus
Malacostraca,Decapoda_Decapoda,Trichopeltarion
Malacostraca,Decapoda_Decapoda,Tutus
Malacostraca,Decapoda_Decapoda,Typilobus
Malacostraca,Decapoda_Decapoda,Uca
Malacostraca,Decapoda_Decapoda,Upogebia
Malacostraca,Decapoda_Decapoda,Vanua
Malacostraca,Decapoda_Decapoda,Wilsonimaia
Malacostraca,Decapoda_Decapoda,Xanthilites
Malacostraca,Decapoda_Decapoda,Xantho
Malacostraca,Decapoda_Decapoda,Xanthopsis
Malacostraca,Decapoda_Decapoda,Zanthopsis
Mammalia,Mammalia_Carnivora,Acrophoca
Mammalia,Mammalia_Carnivora,Allodesmus
Mammalia,Mammalia_Carnivora,Arctocephalus
Mammalia,Mammalia_Carnivora,Batavipusa
Mammalia,Mammalia_Carnivora,Callophoca
Mammalia,Mammalia_Carnivora,Callorhinus
Mammalia,Mammalia_Carnivora,Cryptophoca
Mammalia,Mammalia_Carnivora,Desmatophoca
Mammalia,Mammalia_Carnivora,Dusignathus
Mammalia,Mammalia_Carnivora,Enaliarctos
Mammalia,Mammalia_Carnivora,Erignathus
Mammalia,Mammalia_Carnivora,Eumetopias
Mammalia,Mammalia_Carnivora,Gryphoca
Mammalia,Mammalia_Carnivora,Halichoerus
Mammalia,Mammalia_Carnivora,Histriophoca
Mammalia,Mammalia_Carnivora,Homiphoca
Mammalia,Mammalia_Carnivora,Hydrarctos
Mammalia,Mammalia_Carnivora,Hydrurga
Mammalia,Mammalia_Carnivora,Imagotaria
Mammalia,Mammalia_Carnivora,Kamtschatarctos
Mammalia,Mammalia_Carnivora,Kawas
Mammalia,Mammalia_Carnivora,Leptophoca
Mammalia,Mammalia_Carnivora,Lobodon
Mammalia,Mammalia_Carnivora,Megagomphos
Mammalia,Mammalia_Carnivora,Mesotaria
Mammalia,Mammalia_Carnivora,Miophoca
Mammalia,Mammalia_Carnivora,Monachopsis
Mammalia,Mammalia_Carnivora,Monachus
Mammalia,Mammalia_Carnivora,Monotherium
Mammalia,Mammalia_Carnivora,Neophoca
Mammalia,Mammalia_Carnivora,Neotherium
Mammalia,Mammalia_Carnivora,Odobenus
Mammalia,Mammalia_Carnivora,Ommatophoca
Mammalia,Mammalia_Carnivora,Ontocetus
Mammalia,Mammalia_Carnivora,Oriensarctos
Mammalia,Mammalia_Carnivora,Otaria
Mammalia,Mammalia_Carnivora,Pagophilus
Mammalia,Mammalia_Carnivora,Palaeotaria
Mammalia,Mammalia_Carnivora,Palmidophoca
Mammalia,Mammalia_Carnivora,Pelagiarctos
Mammalia,Mammalia_Carnivora,Phoca
Mammalia,Mammalia_Carnivora,Phocanella
Mammalia,Mammalia_Carnivora,Phocarctos
Mammalia,Mammalia_Carnivora,Pinnarctidion
Mammalia,Mammalia_Carnivora,Piscophoca
Mammalia,Mammalia_Carnivora,Pithanotaria
Mammalia,Mammalia_Carnivora,Platyphoca
Mammalia,Mammalia_Carnivora,Pliopedia
Mammalia,Mammalia_Carnivora,Pliophoca
Mammalia,Mammalia_Carnivora,Pontophoca
Mammalia,Mammalia_Carnivora,Praepusa
Mammalia,Mammalia_Carnivora,Pristiphoca
Mammalia,Mammalia_Carnivora,Proneotherium
Mammalia,Mammalia_Carnivora,Properiptychus
Mammalia,Mammalia_Carnivora,Prophoca
Mammalia,Mammalia_Carnivora,Protodobenus
Mammalia,Mammalia_Carnivora,Prototaria
Mammalia,Mammalia_Carnivora,Pusa
Mammalia,Mammalia_Carnivora,Sarmatonectes
Mammalia,Mammalia_Carnivora,Thalassoleon
Mammalia,Mammalia_Carnivora,Valenictus
Mammalia,Mammalia_Carnivora,Zalophus
Mammalia,Mammalia_Mysticeti,Aetiocetus
Mammalia,Mammalia_Mysticeti,Aglaocetus
Mammalia,Mammalia_Mysticeti,Archaebalaenoptera
Mammalia,Mammalia_Mysticeti,Archaeschrichtius
Mammalia,Mammalia_Mysticeti,Ashorocetus
Mammalia,Mammalia_Mysticeti,Balaena
Mammalia,Mammalia_Mysticeti,Balaenella
Mammalia,Mammalia_Mysticeti,Balaenoptera
Mammalia,Mammalia_Mysticeti,Balaenotus
Mammalia,Mammalia_Mysticeti,Balaenula
Mammalia,Mammalia_Mysticeti,Cephalotropis
Mammalia,Mammalia_Mysticeti,Cetotheriophanes
Mammalia,Mammalia_Mysticeti,Cetotheriopsis
Mammalia,Mammalia_Mysticeti,Cetotherium
Mammalia,Mammalia_Mysticeti,Chonecetus
Mammalia,Mammalia_Mysticeti,Cophocetus
Mammalia,Mammalia_Mysticeti,Diorocetus
Mammalia,Mammalia_Mysticeti,Eobalaenoptera
Mammalia,Mammalia_Mysticeti,Eomysticetus
Mammalia,Mammalia_Mysticeti,Eschrichtioides
Mammalia,Mammalia_Mysticeti,Eschrichtius
Mammalia,Mammalia_Mysticeti,Eubalaena
Mammalia,Mammalia_Mysticeti,Halicetus
Mammalia,Mammalia_Mysticeti,Herpetocetus
Mammalia,Mammalia_Mysticeti,Heterocetus
Mammalia,Mammalia_Mysticeti,Hibacetus
Mammalia,Mammalia_Mysticeti,Idiocetus
Mammalia,Mammalia_Mysticeti,Imerocetus
Mammalia,Mammalia_Mysticeti,Isanacetus
Mammalia,Mammalia_Mysticeti,Janjucetus
Mammalia,Mammalia_Mysticeti,Joumocetus
Mammalia,Mammalia_Mysticeti,Llanocetus
Mammalia,Mammalia_Mysticeti,Mammalodon
Mammalia,Mammalia_Mysticeti,Mauicetus
Mammalia,Mammalia_Mysticeti,Megaptera
Mammalia,Mammalia_Mysticeti,Metopocetus
Mammalia,Mammalia_Mysticeti,Micromysticetus
Mammalia,Mammalia_Mysticeti,Mixocetus
Mammalia,Mammalia_Mysticeti,Morawanocetus
Mammalia,Mammalia_Mysticeti,Morenocetus
Mammalia,Mammalia_Mysticeti,Nannocetus
Mammalia,Mammalia_Mysticeti,Notiocetus
Mammalia,Mammalia_Mysticeti,Otradnocetus
Mammalia,Mammalia_Mysticeti,Palaeobalaena
Mammalia,Mammalia_Mysticeti,Parietobalaena
Mammalia,Mammalia_Mysticeti,Pelocetus
Mammalia,Mammalia_Mysticeti,Peripolocetus
Mammalia,Mammalia_Mysticeti,Pinocetus
Mammalia,Mammalia_Mysticeti,Piscobalaena
Mammalia,Mammalia_Mysticeti,Piscocetus
Mammalia,Mammalia_Mysticeti,Plesiobalaenoptera
Mammalia,Mammalia_Mysticeti,Plesiocetopsis
Mammalia,Mammalia_Mysticeti,Plesiocetus
Mammalia,Mammalia_Mysticeti,Praemegaptera
Mammalia,Mammalia_Mysticeti,Protororqualus
Mammalia,Mammalia_Mysticeti,Thinocetus
Mammalia,Mammalia_Mysticeti,Tiphyocetus
Mammalia,Mammalia_Mysticeti,Titanocetus
Mammalia,Mammalia_Mysticeti,Uranocetus
Mammalia,Mammalia_Mysticeti,Willungacetus
Mammalia,Mammalia_Odontoceti,Acrophyseter
Mammalia,Mammalia_Odontoceti,Africanacetus
Mammalia,Mammalia_Odontoceti,Agorophius
Mammalia,Mammalia_Odontoceti,Albertocetus
Mammalia,Mammalia_Odontoceti,Allodelphis
Mammalia,Mammalia_Odontoceti,Anacharsis
Mammalia,Mammalia_Odontoceti,Araeodelphis
Mammalia,Mammalia_Odontoceti,Archaeodelphis
Mammalia,Mammalia_Odontoceti,Archaeoziphius
Mammalia,Mammalia_Odontoceti,Argyrocetus
Mammalia,Mammalia_Odontoceti,Arimidelphis
Mammalia,Mammalia_Odontoceti,Astadelphis
Mammalia,Mammalia_Odontoceti,Atocetus
Mammalia,Mammalia_Odontoceti,Atropatenocetus
Mammalia,Mammalia_Odontoceti,Aulophyseter
Mammalia,Mammalia_Odontoceti,Australithax
Mammalia,Mammalia_Odontoceti,Australodelphis
Mammalia,Mammalia_Odontoceti,Belemnoziphius
Mammalia,Mammalia_Odontoceti,Belonodelphis
Mammalia,Mammalia_Odontoceti,Bohaskia
Mammalia,Mammalia_Odontoceti,Brachydelphis
Mammalia,Mammalia_Odontoceti,Brygmophyseter
Mammalia,Mammalia_Odontoceti,Ceterhinops
Mammalia,Mammalia_Odontoceti,Cetorhynchus
Mammalia,Mammalia_Odontoceti,Choneziphius
Mammalia,Mammalia_Odontoceti,Dalpiazina
Mammalia,Mammalia_Odontoceti,Delphinapterus
Mammalia,Mammalia_Odontoceti,Delphinodon
Mammalia,Mammalia_Odontoceti,Delphinus
Mammalia,Mammalia_Odontoceti,Diaphorocetus
Mammalia,Mammalia_Odontoceti,Eoplatanista
Mammalia,Mammalia_Odontoceti,Eosqualodon
Mammalia,Mammalia_Odontoceti,Etruridelphis
Mammalia,Mammalia_Odontoceti,Eudelphis
Mammalia,Mammalia_Odontoceti,Eurhinodelphis
Mammalia,Mammalia_Odontoceti,Ferecetotherium
Mammalia,Mammalia_Odontoceti,Globicephala
Mammalia,Mammalia_Odontoceti,Goniodelphis
Mammalia,Mammalia_Odontoceti,Graamocetus
Mammalia,Mammalia_Odontoceti,Grampus
Mammalia,Mammalia_Odontoceti,Haborophocoena
Mammalia,Mammalia_Odontoceti,Hadrodelphis
Mammalia,Mammalia_Odontoceti,Hemisyntrachelus
Mammalia,Mammalia_Odontoceti,Heterodelphis
Mammalia,Mammalia_Odontoceti,Hoplocetus
Mammalia,Mammalia_Odontoceti,Idiophyseter
Mammalia,Mammalia_Odontoceti,Idiorophus
Mammalia,Mammalia_Odontoceti,Ihlengesi
Mammalia,Mammalia_Odontoceti,Imerodelphis
Mammalia,Mammalia_Odontoceti,Incacetus
Mammalia,Mammalia_Odontoceti,Iniopsis
Mammalia,Mammalia_Odontoceti,Ischyrorhynchus
Mammalia,Mammalia_Odontoceti,Izikoziphius
Mammalia,Mammalia_Odontoceti,Kampholophos
Mammalia,Mammalia_Odontoceti,Kentriodon
Mammalia,Mammalia_Odontoceti,Khoikhoicetus
Mammalia,Mammalia_Odontoceti,Kogia
Mammalia,Mammalia_Odontoceti,Kogiopsis
Mammalia,Mammalia_Odontoceti,Lamprolithax
Mammalia,Mammalia_Odontoceti,Leptodelphis
Mammalia,Mammalia_Odontoceti,Leucopleurus
Mammalia,Mammalia_Odontoceti,Liolithax
Mammalia,Mammalia_Odontoceti,Livyatan
Mammalia,Mammalia_Odontoceti,Lomacetus
Mammalia,Mammalia_Odontoceti,Lophocetus
Mammalia,Mammalia_Odontoceti,Loxolithax
Mammalia,Mammalia_Odontoceti,Macrodelphinus
Mammalia,Mammalia_Odontoceti,Macrokentriodon
Mammalia,Mammalia_Odontoceti,Medocinia
Mammalia,Mammalia_Odontoceti,Mesoplodon
Mammalia,Mammalia_Odontoceti,Messapicetus
Mammalia,Mammalia_Odontoceti,Microberardius
Mammalia,Mammalia_Odontoceti,Microphocaena
Mammalia,Mammalia_Odontoceti,Miodelphis
Mammalia,Mammalia_Odontoceti,Mirocetus
Mammalia,Mammalia_Odontoceti,Monodon
Mammalia,Mammalia_Odontoceti,Mycteriacetus
Mammalia,Mammalia_Odontoceti,Nannolithax
Mammalia,Mammalia_Odontoceti,Nazcacetus
Mammalia,Mammalia_Odontoceti,Nenga
Mammalia,Mammalia_Odontoceti,Neophocaena
Mammalia,Mammalia_Odontoceti,Neosqualodon
Mammalia,Mammalia_Odontoceti,Ninoziphius
Mammalia,Mammalia_Odontoceti,Notocetus
Mammalia,Mammalia_Odontoceti,Numataphocoena
Mammalia,Mammalia_Odontoceti,Odobenocetops
Mammalia,Mammalia_Odontoceti,Oedolithax
Mammalia,Mammalia_Odontoceti,Oligodelphis
Mammalia,Mammalia_Odontoceti,Orcinus
Mammalia,Mammalia_Odontoceti,Orycterocetus
Mammalia,Mammalia_Odontoceti,Pachyacanthus
Mammalia,Mammalia_Odontoceti,Palaeophocaena
Mammalia,Mammalia_Odontoceti,Parapontoporia
Mammalia,Mammalia_Odontoceti,Patriocetus
Mammalia,Mammalia_Odontoceti,Phoberodon
Mammalia,Mammalia_Odontoceti,Phocaenopsis
Mammalia,Mammalia_Odontoceti,Phocageneus
Mammalia,Mammalia_Odontoceti,Phocoena
Mammalia,Mammalia_Odontoceti,Physeter
Mammalia,Mammalia_Odontoceti,Physeterula
Mammalia,Mammalia_Odontoceti,Piscolithax
Mammalia,Mammalia_Odontoceti,Placoziphius
Mammalia,Mammalia_Odontoceti,Platylithax
Mammalia,Mammalia_Odontoceti,Pliopontos
Mammalia,Mammalia_Odontoceti,Pomatodelphis
Mammalia,Mammalia_Odontoceti,Pontistes
Mammalia,Mammalia_Odontoceti,Pontoporia
Mammalia,Mammalia_Odontoceti,Prepomatodelphis
Mammalia,Mammalia_Odontoceti,Prosqualodon
Mammalia,Mammalia_Odontoceti,Protodelphinus
Mammalia,Mammalia_Odontoceti,Protoglobicephala
Mammalia,Mammalia_Odontoceti,Protophocaena
Mammalia,Mammalia_Odontoceti,Pseudorca
Mammalia,Mammalia_Odontoceti,Pterocetus
Mammalia,Mammalia_Odontoceti,Salumiphocaena
Mammalia,Mammalia_Odontoceti,Sarmatodelphis
Mammalia,Mammalia_Odontoceti,Saurocetes
Mammalia,Mammalia_Odontoceti,Saurocetus
Mammalia,Mammalia_Odontoceti,Scaldicetus
Mammalia,Mammalia_Odontoceti,Scaphokogia
Mammalia,Mammalia_Odontoceti,Schizodelphis
Mammalia,Mammalia_Odontoceti,Septemtriocetus
Mammalia,Mammalia_Odontoceti,Simocetus
Mammalia,Mammalia_Odontoceti,Sinanodelphis
Mammalia,Mammalia_Odontoceti,Sophianacetus
Mammalia,Mammalia_Odontoceti,Squalodelphis
Mammalia,Mammalia_Odontoceti,Squalodon
Mammalia,Mammalia_Odontoceti,Squaloziphius
Mammalia,Mammalia_Odontoceti,Stenasodelphis
Mammalia,Mammalia_Odontoceti,Sulakocetus
Mammalia,Mammalia_Odontoceti,Tagicetus
Mammalia,Mammalia_Odontoceti,Tangaroasaurus
Mammalia,Mammalia_Odontoceti,Tursiops
Mammalia,Mammalia_Odontoceti,Tusciziphius
Mammalia,Mammalia_Odontoceti,Vanbreenia
Mammalia,Mammalia_Odontoceti,Waipatia
Mammalia,Mammalia_Odontoceti,Xenorophus
Mammalia,Mammalia_Odontoceti,Xhosacetus
Mammalia,Mammalia_Odontoceti,Xiphiacetus
Mammalia,Mammalia_Odontoceti,Zarhachis
Mammalia,Mammalia_Odontoceti,Zarhinocetus
Mammalia,Mammalia_Odontoceti,Ziphiodelphis
Mammalia,Mammalia_Odontoceti,Ziphirostrum
Mammalia,Mammalia_Odontoceti,Ziphius
Mammalia,Mammalia_Odontoceti,Zygophyseter
Testudines,Testudines_Testudines,Acherontemys
Testudines,Testudines_Testudines,Actinemys
Testudines,Testudines_Testudines,Adocus
Testudines,Testudines_Testudines,Agomphus
Testudines,Testudines_Testudines,Allopleuron
Testudines,Testudines_Testudines,Apalone
Testudines,Testudines_Testudines,Araiochelys
Testudines,Testudines_Testudines,Aspideretes
Testudines,Testudines_Testudines,Aulacochelys
Testudines,Testudines_Testudines,Bothremys
Testudines,Testudines_Testudines,Bryochelys
Testudines,Testudines_Testudines,Burmemys
Testudines,Testudines_Testudines,Caretta
Testudines,Testudines_Testudines,Cerrejonemys
Testudines,Testudines_Testudines,Chelone
Testudines,Testudines_Testudines,Chelydra
Testudines,Testudines_Testudines,Chelydropsis
Testudines,Testudines_Testudines,Chelyopsis
Testudines,Testudines_Testudines,Chersina
Testudines,Testudines_Testudines,Chrysemys
Testudines,Testudines_Testudines,Crassachelys
Testudines,Testudines_Testudines,Deirochelys
Testudines,Testudines_Testudines,Emys
Testudines,Testudines_Testudines,Eosphargis
Testudines,Testudines_Testudines,Geochelone
Testudines,Testudines_Testudines,Geoemyda
Testudines,Testudines_Testudines,Gopherus
Testudines,Testudines_Testudines,Hesperotestudo
Testudines,Testudines_Testudines,Impregnochelys
Testudines,Testudines_Testudines,Itilochelys
Testudines,Testudines_Testudines,Kinixys
Testudines,Testudines_Testudines,Labrostochelys
Testudines,Testudines_Testudines,Lembonax
Testudines,Testudines_Testudines,Macrochelys
Testudines,Testudines_Testudines,Ocadia
Testudines,Testudines_Testudines,Oligochelone
Testudines,Testudines_Testudines,Osteopygis
Testudines,Testudines_Testudines,Pacifichelys
Testudines,Testudines_Testudines,Peritresius
Testudines,Testudines_Testudines,Podocnemis
Testudines,Testudines_Testudines,Psephophorus
Testudines,Testudines_Testudines,Pseudemys
Testudines,Testudines_Testudines,Ptychogaster
Testudines,Testudines_Testudines,Puppigerus
Testudines,Testudines_Testudines,Rhetechelys
Testudines,Testudines_Testudines,Rhothonemys
Testudines,Testudines_Testudines,Ronella
Testudines,Testudines_Testudines,Stereogenys
Testudines,Testudines_Testudines,Syllomus
Testudines,Testudines_Testudines,Taphrosphys
Testudines,Testudines_Testudines,Terrapene
Testudines,Testudines_Testudines,Testudo
Testudines,Testudines_Testudines,Trachemys
Testudines,Testudines_Testudines,Trionyx
Testudines,Testudines_Testudines,Ummulisani
