class_name,order_name,genus,LAD,EXTANT,FALSE.EXT
(blank),(blank),Turrilina,20.44,0,0
(blank),(blank),Turris,2.588,0,0
(blank),(blank),Typhlocythere,11.62,0,0
(blank),(blank),Umbilicosphaera,11.608,1,1
(blank),(blank),Uvigerina,0.0117,1,0
(blank),(blank),Vaginulina,5.333,1,1
(blank),(blank),Vaginulinopsis,1.806,1,0
(blank),(blank),Valvulammina,0.0117,0,0
(blank),(blank),Valvulineria,0.781,1,0
(blank),(blank),Venus,0.0117,0,0
(blank),(blank),Victoriella,7.246,0,0
(blank),(blank),Virgulina,3.6,0,0
(blank),(blank),Virgulopsis,5.333,1,1
(blank),(blank),Virola,3.6,1,0
(blank),(blank),Vulvulina,1.806,1,0
(blank),(blank),Wynyardia,20.44,0,0
(blank),(blank),Xanthiopyxis,11.62,0,0
(blank),(blank),Yoldia,0.0117,0,0
(blank),(blank),Zeaflorilus,5.333,1,1
(blank),(blank),Zizyphinus,13.82,0,0
(blank),(blank),Zozia,2.588,1,0
(blank),(blank),Zygaena,13.82,0,0
(blank),Arecales,Palmocarpon,5.333,0,0
(blank),Artiodactyla,Achtiaria,7.246,0,0
(blank),Artiodactyla,Acrophyseter,5.333,0,0
(blank),Artiodactyla,Aepycamelus,10.3,0,0
(blank),Artiodactyla,Aepyceros,0.0117,1,0
(blank),Artiodactyla,Africanacetus,2.588,0,0
(blank),Artiodactyla,Afrotragulus,15.97,0,0
(blank),Artiodactyla,Aglaocetus,2.588,0,0
(blank),Artiodactyla,Albanohyus,7.246,0,0
(blank),Artiodactyla,Albireo,2.588,0,0
(blank),Artiodactyla,Alcelaphus,0.0117,1,0
(blank),Artiodactyla,Alces,0.0117,1,0
(blank),Artiodactyla,Allodelphis,20.44,0,0
(blank),Artiodactyla,Amphicetus,2.588,0,0
(blank),Artiodactyla,Amphimoschus,13.65,0,0
(blank),Artiodactyla,Anacharsis,11.608,0,0
(blank),Artiodactyla,Anoplonassa,0.0117,0,0
(blank),Artiodactyla,Antidorcas,0.0117,1,0
(blank),Artiodactyla,Antifer,2.588,0,0
(blank),Artiodactyla,Antilope,0.0117,1,0
(blank),Artiodactyla,Aporotus,2.588,0,0
(blank),Artiodactyla,Aprixokogia,3.6,0,0
(blank),Artiodactyla,Araeodelphis,11.62,0,0
(blank),Artiodactyla,Archaebalaenoptera,2.588,0,0
(blank),Artiodactyla,Archaeophocaena,5.333,0,0
(blank),Artiodactyla,Archaeoziphius,11.62,0,0
(blank),Artiodactyla,Archaeschrichtius,7.246,0,0
(blank),Artiodactyla,Argyrocetus,7.246,0,0
(blank),Artiodactyla,Arimidelphis,1.806,0,0
(blank),Artiodactyla,Astadelphis,2.588,0,0
(blank),Artiodactyla,Atocetus,5.333,0,0
(blank),Artiodactyla,Aulophyseter,5.333,0,0
(blank),Artiodactyla,Aureliachoerus,13.82,0,0
(blank),Artiodactyla,Auroracetus,3.6,0,0
(blank),Artiodactyla,Australithax,7.246,0,0
(blank),Artiodactyla,Australodelphis,3.6,0,0
(blank),Artiodactyla,Balaena,0.0117,1,0
(blank),Artiodactyla,Balaenella,3.6,0,0
(blank),Artiodactyla,Balaenoptera,0.0117,1,0
(blank),Artiodactyla,Balaenotus,1.806,0,0
(blank),Artiodactyla,Balaenula,0.0117,0,0
(blank),Artiodactyla,Beatragus,2.588,1,0
(blank),Artiodactyla,Belemnoziphius,1.806,0,0
(blank),Artiodactyla,Belonodelphis,11.62,0,0
(blank),Artiodactyla,Beneziphius,2.588,0,0
(blank),Artiodactyla,Bibos,0.781,1,0
(blank),Artiodactyla,Bison,0.0117,1,0
(blank),Artiodactyla,Bohaskia,2.588,0,0
(blank),Artiodactyla,Bohlinia,5.333,0,0
(blank),Artiodactyla,Bootherium,0.0117,0,0
(blank),Artiodactyla,Bos,0.0117,1,0
(blank),Artiodactyla,Bouromeryx,13.6,0,0
(blank),Artiodactyla,Brachydelphis,5.333,0,0
(blank),Artiodactyla,Brandtocetus,11.608,0,0
(blank),Artiodactyla,Brygmophyseter,13.82,0,0
(blank),Artiodactyla,Bubalus,0.0117,0,0
(blank),Artiodactyla,Bunolistriodon,13.65,0,0
(blank),Artiodactyla,Cainotherium,13.82,0,0
(blank),Artiodactyla,Camelopardalis,7.246,1,1
(blank),Artiodactyla,Camelops,0.0117,0,0
(blank),Artiodactyla,Camelus,0.0117,1,0
(blank),Artiodactyla,Capreolus,3.6,1,0
(blank),Artiodactyla,Capricornis,0.0117,1,0
(blank),Artiodactyla,Capromeryx,0.0117,0,0
(blank),Artiodactyla,Catagonus,4.9,0,0
(blank),Artiodactyla,Caviziphius,5.333,0,0
(blank),Artiodactyla,Cephalotropis,7.246,0,0
(blank),Artiodactyla,Cervalces,0.0117,0,0
(blank),Artiodactyla,Cervus,0.0117,1,0
(blank),Artiodactyla,Ceterhinops,5.333,0,0
(blank),Artiodactyla,Cetorhynchus,5.333,0,0
(blank),Artiodactyla,Cetotheriophanes,11.62,0,0
(blank),Artiodactyla,Cetotheriopsis,5.333,0,0
(blank),Artiodactyla,Cetotherium,2.588,0,0
(blank),Artiodactyla,Champsodelphis,2.588,0,0
(blank),Artiodactyla,Choneziphius,1.806,0,0
(blank),Artiodactyla,Connochaetes,0.0117,1,0
(blank),Artiodactyla,Conohyus,7.246,0,0
(blank),Artiodactyla,Cophocetus,15.97,0,0
(blank),Artiodactyla,Cosoryx,5.333,0,0
(blank),Artiodactyla,Cynorca,15.97,0,0
(blank),Artiodactyla,Dalpiazina,15.97,0,0
(blank),Artiodactyla,Damalacra,2.588,0,0
(blank),Artiodactyla,Damaliscus,0.0117,1,0
(blank),Artiodactyla,Delphinapterus,0.0117,1,0
(blank),Artiodactyla,Delphinavus,10.3,0,0
(blank),Artiodactyla,Delphinodon,4.9,0,0
(blank),Artiodactyla,Delphinus,0.126,1,0
(blank),Artiodactyla,Denebola,5.333,0,0
(blank),Artiodactyla,Diaphorocetus,20.44,0,0
(blank),Artiodactyla,Dicotyles,5.333,0,0
(blank),Artiodactyla,Dicrocerus,7.246,0,0
(blank),Artiodactyla,Diorocetus,11.608,0,0
(blank),Artiodactyla,Diunatans,2.588,0,0
(blank),Artiodactyla,Dorcatherium,3.6,0,0
(blank),Artiodactyla,Eobalaenoptera,13.82,0,0
(blank),Artiodactyla,Eoplatanista,15.97,0,0
(blank),Artiodactyla,Eosyncerus,2.588,0,0
(blank),Artiodactyla,Eotragus,7.246,0,0
(blank),Artiodactyla,Eschrichtioides,2.588,0,0
(blank),Artiodactyla,Eschrichtius,0.0117,1,0
(blank),Artiodactyla,Etruridelphis,1.806,0,0
(blank),Artiodactyla,Eubalaena,0.0117,1,0
(blank),Artiodactyla,Eucetotherium,5.333,0,0
(blank),Artiodactyla,Eucladoceros,0.0117,0,0
(blank),Artiodactyla,Eudelphis,7.246,0,0
(blank),Artiodactyla,Euprox,5.333,0,0
(blank),Artiodactyla,Eurhinodelphis,2.588,0,0
(blank),Artiodactyla,Floridameryx,3.6,0,0
(blank),Artiodactyla,Floridatragulus,15.97,0,0
(blank),Artiodactyla,Gazella,0.0117,1,0
(blank),Artiodactyla,Giraffa,0.0117,1,0
(blank),Artiodactyla,Globicephala,0.0117,1,0
(blank),Artiodactyla,Globicetus,13.82,0,0
(blank),Artiodactyla,Goniodelphis,3.6,0,0
(blank),Artiodactyla,Graamocetus,7.246,0,0
(blank),Artiodactyla,Grampus,0.781,1,0
(blank),Artiodactyla,Gricetoides,3.6,0,0
(blank),Artiodactyla,Haborophocoena,3.6,0,0
(blank),Artiodactyla,Hadrodelphis,3.6,0,0
(blank),Artiodactyla,Halicetus,11.62,0,0
(blank),Artiodactyla,Helicotragus,5.333,0,0
(blank),Artiodactyla,Hemiauchenia,0.012,0,0
(blank),Artiodactyla,Hemisyntrachelus,0.0117,0,0
(blank),Artiodactyla,Herpetocetus,0.0117,0,0
(blank),Artiodactyla,Hesperhys,11.62,0,0
(blank),Artiodactyla,Heterocetus,1.806,0,0
(blank),Artiodactyla,Heterodelphis,7.246,0,0
(blank),Artiodactyla,Heteroprox,11.1,0,0
(blank),Artiodactyla,Hexameryx,4.9,0,0
(blank),Artiodactyla,Hibacetus,15.97,0,0
(blank),Artiodactyla,Hippopotamodon,1.806,0,0
(blank),Artiodactyla,Hippopotamus,0.0117,1,0
(blank),Artiodactyla,Hippotragus,0.0117,1,0
(blank),Artiodactyla,Hoplocetus,0.0117,0,0
(blank),Artiodactyla,Hyotherium,5.333,0,0
(blank),Artiodactyla,Hyperoodon,1.806,1,0
(blank),Artiodactyla,Idiocetus,2.588,0,0
(blank),Artiodactyla,Idiophyseter,13.82,0,0
(blank),Artiodactyla,Idiorophus,15.97,0,0
(blank),Artiodactyla,Ihlengesi,7.246,0,0
(blank),Artiodactyla,Imerocetus,7.246,0,0
(blank),Artiodactyla,Imerodelphis,11.62,0,0
(blank),Artiodactyla,Imocetus,13.82,0,0
(blank),Artiodactyla,Incacetus,20.44,0,0
(blank),Artiodactyla,Isanacetus,15.97,0,0
(blank),Artiodactyla,Ischyrorhynchus,7.246,0,0
(blank),Artiodactyla,Isocetus,7.246,0,0
(blank),Artiodactyla,Izikoziphius,7.246,0,0
(blank),Artiodactyla,Joumocetus,7.246,0,0
(blank),Artiodactyla,Kampholophos,11.62,0,0
(blank),Artiodactyla,Kentriodon,5.333,0,0
(blank),Artiodactyla,Kenyasus,15.97,0,0
(blank),Artiodactyla,Khoikhoicetus,7.246,0,0
(blank),Artiodactyla,Kobus,0.0117,1,0
(blank),Artiodactyla,Kogia,0.781,1,0
(blank),Artiodactyla,Kogiopsis,11.62,0,0
(blank),Artiodactyla,Kolpochoerus,0.0117,0,0
(blank),Artiodactyla,Korynochoerus,7.246,0,0
(blank),Artiodactyla,Kurdalagonus,11.608,0,0
(blank),Artiodactyla,Kyptoceras,3.6,0,0
(blank),Artiodactyla,Lagenorhynchus,0.012,1,0
(blank),Artiodactyla,Lagomeryx,11.1,0,0
(blank),Artiodactyla,Lamprolithax,7.246,0,0
(blank),Artiodactyla,Leptodelphis,11.608,0,0
(blank),Artiodactyla,Leucopleurus,1.806,1,0
(blank),Artiodactyla,Libycochoerus,13.65,0,0
(blank),Artiodactyla,Libytherium,0.0117,0,0
(blank),Artiodactyla,Liolithax,4.9,0,0
(blank),Artiodactyla,Lissodelphis,3.6,1,0
(blank),Artiodactyla,Listriodon,7.246,0,0
(blank),Artiodactyla,Livyatan,11.62,0,0
(blank),Artiodactyla,Lomacetus,7.246,0,0
(blank),Artiodactyla,Lophocetus,7.246,0,0
(blank),Artiodactyla,Loxolithax,13.82,0,0
(blank),Artiodactyla,Macrochirifer,13.82,0,0
(blank),Artiodactyla,Macrokentriodon,7.246,0,0
(blank),Artiodactyla,Madoqua,0.0117,1,0
(blank),Artiodactyla,Medocinia,15.97,0,0
(blank),Artiodactyla,Megaloceros,0.126,0,0
(blank),Artiodactyla,Megalotragus,0.0117,0,0
(blank),Artiodactyla,Megaptera,0.0117,1,0
(blank),Artiodactyla,Meherrinia,5.333,0,0
(blank),Artiodactyla,Menelikia,0.0117,0,0
(blank),Artiodactyla,Merychyus,7.246,0,0
(blank),Artiodactyla,Merycodus,7.246,0,0
(blank),Artiodactyla,Mesembriportax,2.588,0,0
(blank),Artiodactyla,Mesocetus,2.588,0,0
(blank),Artiodactyla,Mesoplodon,0.0117,1,0
(blank),Artiodactyla,Messapicetus,5.333,0,0
(blank),Artiodactyla,Metopocetus,13.82,0,0
(blank),Artiodactyla,Metridiochoerus,0.0117,0,0
(blank),Artiodactyla,Microberardius,7.246,0,0
(blank),Artiodactyla,Micromeryx,13.65,0,0
(blank),Artiodactyla,Microphocaena,11.608,0,0
(blank),Artiodactyla,Microstonyx,5.333,0,0
(blank),Artiodactyla,Miocaperea,7.246,0,0
(blank),Artiodactyla,Miophocaena,5.333,0,0
(blank),Artiodactyla,Miotragocerus,11.62,0,0
(blank),Artiodactyla,Mixocetus,7.246,0,0
(blank),Artiodactyla,Monodon,0.0117,1,0
(blank),Artiodactyla,Morenocetus,2.588,0,0
(blank),Artiodactyla,Mycteriacetus,20.44,0,0
(blank),Artiodactyla,Mylohyus,0.0117,0,0
(blank),Artiodactyla,Nannocetus,3.6,0,0
(blank),Artiodactyla,Nannolithax,7.246,0,0
(blank),Artiodactyla,Nazcacetus,11.62,0,0
(blank),Artiodactyla,Nenga,7.246,0,0
(blank),Artiodactyla,Neophocaena,0.0117,1,0
(blank),Artiodactyla,Neosqualodon,11.62,0,0
(blank),Artiodactyla,Nguruwe,15.97,0,0
(blank),Artiodactyla,Ninoziphius,3.6,0,0
(blank),Artiodactyla,Nodus,1.806,1,0
(blank),Artiodactyla,Nothokemas,15.97,0,0
(blank),Artiodactyla,Notiocetus,0.781,0,0
(blank),Artiodactyla,Notocetus,7.246,0,0
(blank),Artiodactyla,Notochoerus,0.0117,0,0
(blank),Artiodactyla,Notoziphius,7.246,0,0
(blank),Artiodactyla,Numataphocoena,3.6,0,0
(blank),Artiodactyla,Nyanzachoerus,0.0117,0,0
(blank),Artiodactyla,Odobenocetops,5.333,0,0
(blank),Artiodactyla,Odocoileus,0.0117,1,0
(blank),Artiodactyla,Oedolithax,13.82,0,0
(blank),Artiodactyla,Orcinus,0.0117,1,0
(blank),Artiodactyla,Orycterocetus,3.6,0,0
(blank),Artiodactyla,Orygotherium,13.65,0,0
(blank),Artiodactyla,Oryx,0.0117,1,0
(blank),Artiodactyla,Otradnocetus,11.608,0,0
(blank),Artiodactyla,Ovibos,0.0117,1,0
(blank),Artiodactyla,Ovis,0.0117,1,0
(blank),Artiodactyla,Oxydactylus,15.97,0,0
(blank),Artiodactyla,Pachyacanthus,5.333,0,0
(blank),Artiodactyla,Pachyportax,3.6,0,0
(blank),Artiodactyla,Pachytragus,11.62,0,0
(blank),Artiodactyla,Palaeobalaena,7.246,0,0
(blank),Artiodactyla,Palaeocetus,2.588,0,0
(blank),Artiodactyla,Palaeolama,0.0117,0,0
(blank),Artiodactyla,Palaeomeryx,7.246,0,0
(blank),Artiodactyla,Palaeophocaena,11.62,0,0
(blank),Artiodactyla,Palaeoryx,5.333,0,0
(blank),Artiodactyla,Palaeotragus,5.333,0,0
(blank),Artiodactyla,Parabalaenoptera,5.333,0,0
(blank),Artiodactyla,Parablastomeryx,15.97,0,0
(blank),Artiodactyla,Parapontoporia,2.588,0,0
(blank),Artiodactyla,Parietobalaena,2.588,0,0
(blank),Artiodactyla,Parmularius,2.588,0,0
(blank),Artiodactyla,Patriocetus,15.97,0,0
(blank),Artiodactyla,Pediomeryx,3.6,0,0
(blank),Artiodactyla,Pelocetus,7.246,0,0
(blank),Artiodactyla,Pelorovis,0.0117,0,0
(blank),Artiodactyla,Peripolocetus,13.82,0,0
(blank),Artiodactyla,Phacochoerus,0.0117,1,0
(blank),Artiodactyla,Phoberodon,15.97,0,0
(blank),Artiodactyla,Phocaenopsis,2.588,0,0
(blank),Artiodactyla,Phocageneus,13.82,0,0
(blank),Artiodactyla,Phocoena,0.0117,1,0
(blank),Artiodactyla,Physeter,0.0117,1,0
(blank),Artiodactyla,Physeterula,2.588,0,0
(blank),Artiodactyla,Physotherium,2.588,0,0
(blank),Artiodactyla,Pinocetus,13.82,0,0
(blank),Artiodactyla,Piscobalaena,5.333,0,0
(blank),Artiodactyla,Piscocetus,5.333,0,0
(blank),Artiodactyla,Piscolithax,3.6,0,0
(blank),Artiodactyla,Pithanodelphis,2.588,0,0
(blank),Artiodactyla,Placoziphius,13.82,0,0
(blank),Artiodactyla,Platalearostrum,0.781,0,0
(blank),Artiodactyla,Platygonus,0.0117,0,0
(blank),Artiodactyla,Platylithax,13.82,0,0
(blank),Artiodactyla,Plesiobalaenoptera,7.246,0,0
(blank),Artiodactyla,Plesiocetopsis,2.588,0,0
(blank),Artiodactyla,Plesiocetus,1.806,0,0
(blank),Artiodactyla,Pliopontos,2.588,0,0
(blank),Artiodactyla,Pomatodelphis,4.9,1,0
(blank),Artiodactyla,Pontistes,5.333,0,0
(blank),Artiodactyla,Pontoporia,0.0117,1,0
(blank),Artiodactyla,Potamochoerus,0.0117,1,0
(blank),Artiodactyla,Praekogia,5.333,0,0
(blank),Artiodactyla,Praemegaptera,11.62,0,0
(blank),Artiodactyla,Praeovibos,0.126,0,0
(blank),Artiodactyla,Prepomatodelphis,13.65,0,0
(blank),Artiodactyla,Procamelus,10.3,0,0
(blank),Artiodactyla,Procapreolus,2.588,0,0
(blank),Artiodactyla,Procervulus,13.82,0,0
(blank),Artiodactyla,Prolibytherium,15.97,0,0
(blank),Artiodactyla,Prophyseter,2.588,0,0
(blank),Artiodactyla,Propotamochoerus,2.588,0,0
(blank),Artiodactyla,Prosqualodon,13.82,0,0
(blank),Artiodactyla,Prosthennops,4.9,0,0
(blank),Artiodactyla,Prostrepsiceros,5.333,0,0
(blank),Artiodactyla,Prosynthetoceras,15.97,0,0
(blank),Artiodactyla,Protodelphinus,5.333,0,0
(blank),Artiodactyla,Protoglobicephala,2.588,0,0
(blank),Artiodactyla,Protophocaena,2.588,0,0
(blank),Artiodactyla,Protororqualus,2.588,0,0
(blank),Artiodactyla,Protoryx,2.588,0,0
(blank),Artiodactyla,Pseudoceras,10.3,0,0
(blank),Artiodactyla,Pseudorca,0.0117,1,0
(blank),Artiodactyla,Pterobalaena,0.0117,1,0
(blank),Artiodactyla,Pterocetus,5.333,0,0
(blank),Artiodactyla,Pterophocaena,7.246,0,0
(blank),Artiodactyla,Rakomeryx,13.6,0,0
(blank),Artiodactyla,Rangifer,0.0117,1,0
(blank),Artiodactyla,Raphicerus,0.0117,1,0
(blank),Artiodactyla,Redunca,0.0117,1,0
(blank),Artiodactyla,Rorqualus,0.0117,1,0
(blank),Artiodactyla,Rudicetus,5.333,0,0
(blank),Artiodactyla,Ruticeros,3.6,0,0
(blank),Artiodactyla,Sachalinocetus,11.608,0,0
(blank),Artiodactyla,Salumiphocaena,4.9,0,0
(blank),Artiodactyla,Samotherium,5.333,0,0
(blank),Artiodactyla,Sarmatodelphis,11.608,0,0
(blank),Artiodactyla,Saurocetes,2.588,0,0
(blank),Artiodactyla,Scaldicetus,0.0117,0,0
(blank),Artiodactyla,Scaphokogia,5.333,0,0
(blank),Artiodactyla,Schizodelphis,2.588,0,0
(blank),Artiodactyla,Selenoportax,3.6,0,0
(blank),Artiodactyla,Semirostrum,2.588,0,0
(blank),Artiodactyla,Septemtriocetus,2.588,0,0
(blank),Artiodactyla,Septidelphis,2.588,0,0
(blank),Artiodactyla,Sinanodelphis,13.82,0,0
(blank),Artiodactyla,Siphonocetus,7.246,0,0
(blank),Artiodactyla,Sivatherium,2.588,0,0
(blank),Artiodactyla,Soergelia,0.126,0,0
(blank),Artiodactyla,Sophianacetus,11.62,0,0
(blank),Artiodactyla,Sphenophalos,4.9,0,0
(blank),Artiodactyla,Sporadotragus,5.333,0,0
(blank),Artiodactyla,Squalodelphis,13.82,0,0
(blank),Artiodactyla,Squalodon,0.0117,1,0
(blank),Artiodactyla,Squaloziphius,20.44,0,0
(blank),Artiodactyla,Stenasodelphis,7.246,0,0
(blank),Artiodactyla,Stenella,0.781,1,0
(blank),Artiodactyla,Steno,2.588,1,0
(blank),Artiodactyla,Stylochoerus,1.806,0,0
(blank),Artiodactyla,Sus,0.126,1,0
(blank),Artiodactyla,Syncerus,0.0117,1,0
(blank),Artiodactyla,Synthetoceras,4.9,0,0
(blank),Artiodactyla,Tagicetus,11.62,0,0
(blank),Artiodactyla,Tangaroasaurus,13.82,0,0
(blank),Artiodactyla,Taucanamo,7.246,0,0
(blank),Artiodactyla,Thalassocetus,2.588,0,0
(blank),Artiodactyla,Thinocetus,11.62,0,0
(blank),Artiodactyla,Ticholeptus,13.6,0,0
(blank),Artiodactyla,Tiphyocetus,13.82,0,0
(blank),Artiodactyla,Titanocetus,11.62,0,0
(blank),Artiodactyla,Titanotylopus,2.588,0,0
(blank),Artiodactyla,Tragelaphus,0.0117,1,0
(blank),Artiodactyla,Tragocerus,3.6,0,0
(blank),Artiodactyla,Tragoportax,3.6,0,0
(blank),Artiodactyla,Tretosphys,2.588,0,0
(blank),Artiodactyla,Tursiops,0.0117,1,0
(blank),Artiodactyla,Tusciziphius,3.6,0,0
(blank),Artiodactyla,Ugandax,0.0117,0,0
(blank),Artiodactyla,Uranocetus,7.246,0,0
(blank),Artiodactyla,Urmiatherium,5.333,0,0
(blank),Artiodactyla,Vanbreenia,13.82,0,0
(blank),Artiodactyla,Xhosacetus,7.246,0,0
(blank),Artiodactyla,Xiphiacetus,2.588,0,0
(blank),Artiodactyla,Yumaceras,10.3,0,0
(blank),Artiodactyla,Zarhachis,7.246,0,0
(blank),Artiodactyla,Zarhinocetus,13.82,0,0
(blank),Artiodactyla,Zignodelphis,20.44,0,0
(blank),Artiodactyla,Ziphiodelphis,7.246,0,0
(blank),Artiodactyla,Ziphirostrum,2.588,0,0
(blank),Artiodactyla,Ziphius,0.0117,1,0
(blank),Artiodactyla,Zygophyseter,7.246,0,0
(blank),Carnivora,Acrophoca,5.333,0,0
(blank),Carnivora,Adcrocuta,5.333,0,0
(blank),Carnivora,Aelurodon,13.6,0,0
(blank),Carnivora,Afrophoca,13.82,0,0
(blank),Carnivora,Agnotherium,13.82,0,0
(blank),Carnivora,Agriotherium,3.6,0,0
(blank),Carnivora,Aivukus,2.588,0,0
(blank),Carnivora,Allodesmus,5.333,0,0
(blank),Carnivora,Amphictis,13.65,0,0
(blank),Carnivora,Amphicyon,7.246,0,0
(blank),Carnivora,Amphimachairodus,3.6,0,0
(blank),Carnivora,Aonyx,0.126,1,0
(blank),Carnivora,Arctocephalus,0.0117,1,0
(blank),Carnivora,Arctodus,0.3,0,0
(blank),Carnivora,Arctonasua,4.9,0,0
(blank),Carnivora,Atopotarus,13.82,0,0
(blank),Carnivora,Barbourofelis,10.3,0,0
(blank),Carnivora,Batavipusa,2.588,0,0
(blank),Carnivora,Borophagus,3.6,0,0
(blank),Carnivora,Brachypsalis,13.6,0,0
(blank),Carnivora,Callophoca,0.0117,0,0
(blank),Carnivora,Callorhinus,0.0117,1,0
(blank),Carnivora,Canis,0.0117,1,0
(blank),Carnivora,Carpocyon,4.9,0,0
(blank),Carnivora,Chasmaporthetes,2.588,0,0
(blank),Carnivora,Crocuta,0.0117,1,0
(blank),Carnivora,Cryptophoca,5.333,0,0
(blank),Carnivora,Cynarctus,13.82,0,0
(blank),Carnivora,Cynelos,13.82,0,0
(blank),Carnivora,Cyonasua,6.8,0,0
(blank),Carnivora,Desmatophoca,15.97,0,0
(blank),Carnivora,Devinophoca,11.62,0,0
(blank),Carnivora,Dinocyon,5.333,0,0
(blank),Carnivora,Dinofelis,2.588,0,0
(blank),Carnivora,Dusicyon,0.0117,0,0
(blank),Carnivora,Dusignathus,2.588,0,0
(blank),Carnivora,Enaliarctos,13.6,0,0
(blank),Carnivora,Enhydra,0.0117,1,0
(blank),Carnivora,Enhydrictis,2.588,0,0
(blank),Carnivora,Enhydritherium,3.6,0,0
(blank),Carnivora,Epicyon,4.9,0,0
(blank),Carnivora,Erignathus,0.0117,1,0
(blank),Carnivora,Eucyon,4.9,0,0
(blank),Carnivora,Eumetopias,0.0117,1,0
(blank),Carnivora,Felis,1.806,1,0
(blank),Carnivora,Franconictis,20,0,0
(blank),Carnivora,Genetta,2.588,1,0
(blank),Carnivora,Gomphotaria,5.333,0,0
(blank),Carnivora,Gryphoca,2.588,0,0
(blank),Carnivora,Hadrokirus,5.333,0,0
(blank),Carnivora,Halichoerus,0.0117,1,0
(blank),Carnivora,Hemicyon,11.1,0,0
(blank),Carnivora,Herpestes,2.588,0,0
(blank),Carnivora,Herpestides,15.97,0,0
(blank),Carnivora,Histriophoca,0.0117,1,0
(blank),Carnivora,Homiphoca,2.588,0,0
(blank),Carnivora,Homotherium,0.3,0,0
(blank),Carnivora,Hoplictis,10.3,0,0
(blank),Carnivora,Hyaena,0.0117,1,0
(blank),Carnivora,Hyaenictitherium,2.588,0,0
(blank),Carnivora,Hydrarctos,5.333,0,0
(blank),Carnivora,Hydrurga,11.608,1,1
(blank),Carnivora,Ictitherium,5.333,0,0
(blank),Carnivora,Imagotaria,2.588,0,0
(blank),Carnivora,Indarctos,3.6,0,0
(blank),Carnivora,Ischyrictis,13.82,0,0
(blank),Carnivora,Kamtschatarctos,11.608,0,0
(blank),Carnivora,Kawas,7.246,0,0
(blank),Carnivora,Ketketictis,15.97,0,0
(blank),Carnivora,Kolponomos,13.6,0,0
(blank),Carnivora,Latax,0.0117,1,0
(blank),Carnivora,Leopardus,0.0117,1,0
(blank),Carnivora,Leptarctus,10.3,0,0
(blank),Carnivora,Leptophoca,7.246,0,0
(blank),Carnivora,Limnonyx,5.333,0,0
(blank),Carnivora,Lobodon,0.126,1,0
(blank),Carnivora,Lontra,0.0117,1,0
(blank),Carnivora,Lutra,0.0117,1,0
(blank),Carnivora,Lycaon,0.0117,1,0
(blank),Carnivora,Lynx,0.0117,1,0
(blank),Carnivora,Machairodus,0.126,0,0
(blank),Carnivora,Martes,7.246,1,1
(blank),Carnivora,Megagomphos,11.62,0,0
(blank),Carnivora,Megantereon,4.9,0,0
(blank),Carnivora,Mellivora,0.0117,1,0
(blank),Carnivora,Mesotaria,2.588,0,0
(blank),Carnivora,Messiphoca,5.333,0,0
(blank),Carnivora,Metatomarctus,15.97,0,0
(blank),Carnivora,Mionictis,7.246,0,0
(blank),Carnivora,Miophoca,7.246,0,0
(blank),Carnivora,Miracinonyx,0.0117,0,0
(blank),Carnivora,Mirounga,0.0117,1,0
(blank),Carnivora,Moghradictis,15.97,0,0
(blank),Carnivora,Monachopsis,7.246,0,0
(blank),Carnivora,Monachus,0.0117,1,0
(blank),Carnivora,Monotherium,0.0117,1,0
(blank),Carnivora,Mustela,0.0117,1,0
(blank),Carnivora,Neophoca,0.0117,0,0
(blank),Carnivora,Neotherium,13.82,0,0
(blank),Carnivora,Nimravides,10.3,0,0
(blank),Carnivora,Nyctereutes,0.0117,1,0
(blank),Carnivora,Odobenus,0.0117,1,0
(blank),Carnivora,Ommatophoca,0.781,1,0
(blank),Carnivora,Ontocetus,0.0117,0,0
(blank),Carnivora,Oriensarctos,0.781,0,0
(blank),Carnivora,Osbornodon,15.97,0,0
(blank),Carnivora,Otaria,0.0117,1,0
(blank),Carnivora,Pachyphoca,7.246,0,0
(blank),Carnivora,Pacificotaria,15.97,0,0
(blank),Carnivora,Pagophilus,0.0117,1,0
(blank),Carnivora,Palaeogale,20,0,0
(blank),Carnivora,Panthera,0.0117,1,0
(blank),Carnivora,Paracynarctus,15.97,0,0
(blank),Carnivora,Parahyaena,0.0117,1,0
(blank),Carnivora,Parailurus,1.806,0,0
(blank),Carnivora,Paramachaerodus,5.333,0,0
(blank),Carnivora,Paranasua,10.3,0,0
(blank),Carnivora,Parataxidea,5.333,0,0
(blank),Carnivora,Pelagiarctos,13.82,0,0
(blank),Carnivora,Percrocuta,3.6,0,0
(blank),Carnivora,Phoca,0.0117,1,0
(blank),Carnivora,Phocanella,3.6,0,0
(blank),Carnivora,Phocarctos,2.588,1,0
(blank),Carnivora,Pinnarctidion,13.6,0,0
(blank),Carnivora,Piscophoca,5.333,0,0
(blank),Carnivora,Pithanotaria,3.6,0,0
(blank),Carnivora,Platyphoca,2.588,0,0
(blank),Carnivora,Plesictis,20,0,0
(blank),Carnivora,Pliocrocuta,2.588,0,0
(blank),Carnivora,Pliocyon,13.6,0,0
(blank),Carnivora,Plionarctos,4.9,0,0
(blank),Carnivora,Pliopedia,3.6,0,0
(blank),Carnivora,Pliophoca,2.588,0,0
(blank),Carnivora,Poecilictis,2.588,1,0
(blank),Carnivora,Pontolis,5.333,0,0
(blank),Carnivora,Pontophoca,11.608,0,0
